"label","prediction"
6.648392,6.60076189390293
6.648392,6.63354943291611
6.643437,6.63062445988632
6.648392,6.62772749390377
6.648392,6.62772749390377
6.648392,6.63104726256982
6.648392,6.63104726256982
6.648392,6.6419000971047
6.647453,6.6419000971047
6.648392,6.64806372209336
6.648392,6.65181147993314
6.648392,6.64887385186719
6.648392,6.64887385186719
6.647453,6.64668473807115
6.648392,6.63556220604434
6.648392,6.63701960979881
6.648392,6.63179805889543
6.648392,6.62094522436055
6.648392,6.62241901742415
6.648392,6.61933471541451
6.648392,6.60545504518174
6.645577,6.61968179534067
6.64276,6.6243280607478
6.646514,6.63387659671978
6.647453,6.63991657578136
6.643697,6.62007908049224
6.644636,6.63395875072501
6.647453,6.61294744896717
6.646516,6.62667131703345
6.633378,6.62667131703345
6.639003,6.615050674485
6.630563,6.61492972553286
6.617422,6.59677369037611
6.63056,6.57998896323603
6.623993,6.61347543367252
6.624932,6.61347543367252
6.635253,6.61347543367252
6.635253,6.62027699695939
6.600531,6.6151363553036
6.591148,6.63614081089434
6.594903,6.63601986194219
6.628686,6.63601986194219
6.607102,6.61773437198932
6.597716,6.61773437198932
6.611802,6.62079294900742
6.632435,6.60688153745444
6.631499,6.58410994091273
6.625875,6.59006548391337
6.632441,6.59006548391337
6.639007,6.59006548391337
6.643705,6.57971656876918
6.6484,6.59999284113171
6.648408,6.59709587514917
6.648416,6.59709587514917
6.635257,6.60810741628507
6.6071,6.59836822493225
6.614607,6.59836822493225
6.573334,6.56387495301242
6.580836,6.5815955304495
6.5217,6.57440746991073
6.471974,6.54761364646629
6.432556,6.51119846872705
6.428803,6.51617210539746
6.432556,6.52388441636862
6.466342,6.52682204443456
6.512318,6.54734270421671
6.520772,6.52509722524387
6.542338,6.54691741201789
6.564868,6.57117670141702
6.5461,6.53957188963576
6.541393,6.56177421700989
6.533907,6.5648985587241
6.543282,6.5648985587241
6.602412,6.54958243815738
6.583641,6.56177421700989
6.540466,6.55662589934855
6.543283,6.55383494522629
6.520764,6.54487123789258
6.475715,6.52686768554858
6.454139,6.48244290721823
6.435363,6.44124972722003
6.422241,6.44866101429827
6.408147,6.42886729298668
6.331177,6.52489661180179
6.372481,6.46856510412194
6.369661,6.42815259463307
6.344317,6.42815259463307
6.368728,6.42815259463307
6.417523,6.42815259463307
6.469158,6.5066038607626
6.437247,6.47694999914605
6.451329,6.52655794835208
6.453204,6.5125199864375
6.450387,6.40239752145178
6.466341,6.40239752145178
6.450387,6.33030406250508
6.44945,6.42351110079695
6.439128,6.40886030319686
6.451324,6.41028285373699
6.482299,6.42902122801669
6.5705,6.46928478150617
6.562052,6.56837475193547
6.569557,6.56837475193547
6.578019,6.5489364089344
6.580832,6.5489364089344
6.567683,6.52468002396981
6.568625,6.52468002396981
6.563923,6.56665698637148
6.571437,6.60044821497386
6.582707,6.52435140794887
6.597727,6.59067043613373
6.579899,6.54753626403207
6.612724,6.57480081332973
6.620239,6.55501435310447
6.595847,6.59333338767713
6.614612,6.56821251852109
6.632439,6.56821251852109
6.639006,6.64521509419975
6.629626,6.6293647651394
6.626812,6.58738780273772
6.61367,6.56090205681291
6.628695,6.58539660540884
6.647457,6.62737356781052
6.6484,6.6293647651394
6.648396,6.6293647651394
6.6484,6.61860839932278
6.647453,6.61860839932278
6.627745,6.64509414524759
6.59397,6.55449591154113
6.586464,6.51322659386636
6.540469,6.5718974160993
6.491675,6.51322659386636
6.488858,6.51322659386636
6.455076,6.51823757326642
6.453204,6.51326393659601
6.431487,6.53135130262212
6.429483,6.5114934762913
6.439869,6.51348467362018
6.451087,6.50075287740498
6.447861,6.50165864605865
6.462352,6.50471722307674
6.450359,6.50471722307674
6.409915,6.50381145442308
6.418429,6.50381145442308
6.428477,6.50381145442308
6.511378,6.50878509109349
6.580835,6.50878509109349
6.617427,6.52843359067865
6.64465,6.55913076666976
6.643701,6.58088975285908
6.61743,6.57998398420541
6.518889,6.54611018667859
6.454142,6.4991438206762
6.425788,6.51270877468185
6.416551,6.32932402331133
6.375503,6.29221800507353
6.369468,6.27865305106787
6.344787,6.45076963376594
6.256621,6.30427970675108
6.241354,6.38506655316073
6.23478,6.29512555149614
6.26598,6.29421978284248
6.251953,6.30215656511076
6.231145,6.26073040797145
6.217061,6.3566136752217
6.225039,6.29024796862478
6.237185,6.30709493364761
6.231017,6.31798677058902
6.218882,6.30709493364761
6.226323,6.33653594170515
6.318038,6.29657382702781
6.418479,6.34495361534751
6.456018,6.26072999305224
6.449445,6.28620209132661
6.316159,6.28620209132661
6.223224,6.23901996733068
6.199693,6.21814392923802
6.205722,6.21814392923802
6.213578,6.21814392923802
6.213576,6.21032913321993
6.219676,6.19943750373813
6.217062,6.19943750373813
6.217062,6.17606157735488
6.212705,6.2687634514984
6.214445,6.36005522267834
6.217063,6.34486814198853
6.218818,6.2066029511795
6.221435,6.21203362136893
6.215321,6.22292545831033
6.215316,6.22292545831033
6.223173,6.22292545831033
6.224907,6.31880831064136
6.212698,6.22292545831033
6.203107,6.20567602164569
6.197876,6.19593683029288
6.197884,6.19593683029288
6.197896,6.21166641786068
6.198835,6.20479494068552
6.197876,6.19462527064366
6.197892,6.20272034459375
6.197876,6.20272034459375
6.198748,6.2010351501884
6.197876,6.190143313247
6.197876,6.2248936276226
6.197876,6.21679855367251
6.198748,6.20739254245203
6.197876,6.18368136134035
6.198756,6.19296663106829
6.197876,6.19243076289778
6.210959,6.21002437505405
6.21183,6.21144879273066
6.215316,6.23175659895378
6.213572,6.23175659895378
6.21183,6.22648256076928
6.221417,6.22648256076928
6.216187,6.23222421291287
6.201372,6.19911884577843
6.19788,6.19102377182834
6.19788,6.18913174019265
6.19788,6.19722681414274
6.197876,6.19722681414274
6.197876,6.19722681414274
6.197876,6.23197712851834
6.197876,6.19722681414274
6.198748,6.19722681414274
6.203113,6.19722681414274
6.220556,6.19722681414274
6.224048,6.19722681414274
6.25632,6.21295640171055
6.322493,6.24081864214225
6.372377,6.26518332102283
6.385466,6.26518332102283
6.377596,6.25708824707274
6.358407,6.26518332102283
6.338324,6.26725086348789
6.292085,6.22715680449911
6.246722,6.22715680449911
6.220553,6.22715680449911
6.217928,6.2113006665697
6.217061,6.2113006665697
6.210086,6.2113006665697
6.198752,6.2113006665697
6.197888,6.27978017912453
6.197888,6.26240419209829
6.197884,6.25430911814821
6.197884,6.24004979683064
6.197876,6.16347521032572
6.197884,6.17920479789352
6.19788,6.16148401299684
6.197876,6.16148401299684
6.197884,6.1757433343144
6.19788,6.17716775199101
6.197892,6.19234964619059
6.197888,6.19234964619059
6.197892,6.19234964619059
6.197876,6.19441718865565
6.197876,6.19441718865565
6.197876,6.20340081211185
6.197876,6.20340081211185
6.19788,6.18615137544721
6.19788,6.20340081211185
6.19788,6.20340081211185
6.197876,6.20197639443524
6.19788,6.17274658025984
6.197876,6.1847269577706
6.197876,6.1847269577706
6.197876,6.1847269577706
6.197876,6.17819094278348
6.197876,6.1847269577706
6.197876,6.18178932970465
6.197876,6.12905579402676
6.197876,6.12905579402676
6.197876,6.12905579402676
6.197888,6.13994763096816
6.197888,6.17089770022286
6.197876,6.15580356143796
6.197884,6.1997827165278
6.197876,6.1579408103317
6.197876,6.1579408103317
6.197876,6.1579408103317
6.197876,6.1579408103317
6.197876,6.15580356143796
6.197876,6.15580356143796
6.197876,6.14799146239479
6.197876,6.14799146239479
6.197876,6.14799146239479
6.197884,6.19055408327317
6.197876,6.18178932970465
6.197876,6.16980895219389
6.197876,6.19297036534125
6.197876,6.19083311644751
6.197876,6.19083311644751
6.197876,6.20242429973145
6.197876,6.18140013547784
6.19788,6.18140013547784
6.197876,6.20074035008376
6.197888,6.20074035008376
6.197884,6.15889865134727
6.171613,6.15889865134727
6.145335,6.15850945712045
6.101234,6.13955843674135
6.05432,6.13955843674135
6.052439,6.12866659979994
6.056194,6.18140013547784
6.056188,6.14006256359165
6.013041,6.07274254279251
5.998938,6.07274254279251
5.977384,6.07274254279251
5.979251,6.07274254279251
5.979253,6.07313173701932
5.972709,5.98527632680579
5.96612,5.9837143634083
5.972678,5.99299963313624
5.976431,5.99518874693227
5.976431,5.99518874693227
5.997993,5.99518874693227
5.994229,5.99518874693227
5.987653,6.00790394637874
5.996112,6.03521683376534
5.992352,5.93899333275604
6.061827,5.94969555161466
6.062776,5.94969555161466
6.07685,6.00335892126089
6.074972,6.00335892126089
6.076849,6.01918871181993
6.080599,5.99869543670619
6.075899,5.99869543670619
6.077782,6.02836423541461
6.086234,6.06768903417256
6.087171,6.01745600916408
6.102183,6.04712480787249
6.08059,6.03434757800289
6.046802,6.01285849676511
6.068398,6.00703469061629
6.007371,6.00484557682025
5.982026,6.00484557682025
5.9717,5.99286519930949
5.959504,5.99353861320088
5.958563,5.98817951657662
5.952935,5.99364503998039
5.972645,6.00608805241961
5.970761,6.01110131387538
5.981026,6.00891220007934
5.97823,6.01841302034121
5.969855,6.02059902224311
5.974517,5.98856331685359
5.965136,5.99600261097908
5.967008,5.92242519344794
5.956695,5.92667811543607
5.967707,5.93643369609801
5.952933,5.93531175453158
5.95575,5.92609764344959
5.948236,5.92609764344959
5.939799,5.92609764344959
5.945428,5.92609764344959
