"label","prediction"
8.204144,8.23947884057789
8.14474,8.00301914182292
8.122168,8.39247567952796
8.33716,8.60059835093382
7.89593,7.57538561902279
7.928452,8.75628325402957
7.873093,8.73315900283617
7.857952,8.92131892484497
7.893262,8.11662165208637
7.806911,8.19673098863553
7.869891,8.16363682259689
8.16293,8.57319244651039
7.946884,8.60473287697512
8.61341,8.3512736082098
8.602796,7.95054183504989
8.86604,8.49729828816593
8.950559,8.1325728227342
8.554521,8.22852999434683
8.642936,8.22852999434683
8.599537,7.2833286979702
8.328144,7.76187988482858
8.283013,7.41107825929635
8.210662,7.42381689045068
8.070251,8.54689432790573
8.152753,8.17691765052167
8.407129,8.10967800489239
8.737653,8.05561270112837
9.037009,8.96515187918514
9.261661,8.70966472833834
9.402973,8.57139872349319
9.277259,8.88347502373336
9.361779,9.06853720168633
9.174524,9.2240584375989
9.253036,9.22647910516764
9.245667,9.1672476522799
9.241739,9.90882921197788
9.499582,9.8025785668012
9.690282,8.37265588294008
9.18446,8.82430445377758
8.81904,9.23249257457849
9.175916,9.05620344596758
9.24165,9.14463799181859
8.809416,9.11228729853049
8.807705,9.10019845287243
8.880065,9.00100720039256
9.058187,8.97410655341864
9.351421,9.02817800060916
9.675978,8.64248486297471
9.937039,8.77809092166474
9.782714,8.84505419186296
10.08891,8.92436015725311
9.256747,8.11370809268301
8.60178,8.52682028797458
6.956892,7.73169502505186
6.122434,7.02180523676783
5.65027,7.57691611984259
4.83539,7.05061507167258
4.222728,6.52273532041324
3.835622,6.52273532041324
3.406168,6.41504546435637
3.318714,6.44628148016134
4.009206,6.63209555838583
4.817969,6.76757512549925
6.854401,7.2421456870266
7.499704,7.84467185095382
7.549821,7.58099440990276
7.454042,7.3087868999043
7.591184,8.00866416316692
7.90554,7.16784787443223
7.763044,7.52184612955854
7.88794,6.74018079907193
7.999207,7.66338327273468
7.87221,8.16995478542938
8.018007,8.01203595917842
8.953797,7.65174179454556
9.412405,8.43583582631249
9.463778,8.60841696383422
9.677188,8.47880137608656
9.755968,7.86502392031548
9.619134,8.80697558035391
9.261003,8.36593560443306
9.274242,8.60021564696699
9.264642,9.35589255055455
9.276086,8.86353141347274
9.260117,8.70036554964901
9.264586,8.08475837668234
9.340744,8.68733376678352
10.0761,8.50229864353576
9.591067,8.67059489859045
9.694705,9.02085275211465
9.689507,9.38963055556764
9.688734,9.10208157062153
9.610128,8.83159016380917
9.097112,8.48395051264457
9.064647,8.98792469487742
9.428983,9.25623605165936
9.719722,9.3641304916952
9.47561,9.23712389116738
9.668635,8.99060086597948
9.366751,9.63486393375969
9.75266,9.50110058797518
9.906827,9.35361369374776
10.06319,8.72564771878503
9.721498,9.13403376818619
9.588089,9.13403376818619
9.57295,9.21857834362814
9.448422,9.05624306319238
9.268062,8.75319397687566
9.194879,8.11156293416469
9.264538,8.69176097196471
9.447324,8.93724756959561
9.744206,9.07614713499008
9.920527,8.90059572951259
9.975947,8.17359200897087
10.29667,8.59851667448944
10.13986,8.41041999826894
10.14093,8.63012444636015
9.295819,8.81306544878674
9.140016,8.94108933773514
9.324342,8.71550374018868
9.238298,8.90677357496353
9.146561,8.86133474468599
8.731788,8.42629469113291
8.206238,8.32732574405464
7.406606,8.11889881551278
6.981369,6.32687248670331
6.305898,5.58225138797758
5.269948,5.88180076899238
4.017945,5.44884388835938
3.430244,5.72429307974633
3.304412,3.76172696377781
3.640002,3.97882242464919
3.366069,3.94083021492067
3.494987,6.33936349051215
3.496937,4.56506693308708
3.211477,4.1854223926612
2.934177,3.75580407052705
3.116037,4.14594567904984
